id,x_topo,y_topo
W2062468366,0.7245878,3.9701784
W2118000571,4.8267984,-4.913115
W2141548628,-4.9002295,13.603313
W2791199946,1.0196348,2.784722
W4247557026,10.702195,19.95158
W2173318537,-1.300471,5.4385295
W2293924013,10.716123,19.952957
W2143892331,-7.617821,-2.8050694
W2108796811,15.078143,16.28913
W2043517314,15.136036,16.353886
W2018710118,15.165579,16.37989
W2097679118,15.14858,16.365395
W2006873364,0.46732634,3.2484303
W2043301066,15.115025,16.325752
W2050744010,15.110761,16.321579
W1969387177,0.86826366,5.0774326
W2055196116,1.7711841,1.3296866
W2158783235,1.1669878,2.0443053
W4253616902,3.3280423,3.5818255
W2313327396,10.097464,5.8841124
W1985315620,10.102506,5.886177
W2006449437,1.4706652,1.8928676
W1511685732,10.102891,5.8856697
W1502725708,10.072022,5.865655
W1589476007,10.103044,5.882477
W4237490481,5.5055876,4.3724537
W3003786940,-5.5711293,11.446424
W2091432098,10.2039385,-0.47367817
W2985984649,-5.4011345,11.617124
W6717260091,-5.7231064,11.28277
W2127307450,2.060206,1.7579484
W4239161209,-5.5903373,11.422996
W1523555932,-5.754373,11.250399
W2127540218,-5.510375,11.503185
W3217103794,-5.490445,11.523706
W4243771908,-5.5678706,11.442597
W2419231916,-5.6779,11.326099
W1540607815,-5.596301,11.414068
W2139254730,4.737749,3.8775568
W2112074221,0.34207243,2.5785687
W2267711384,-4.0848346,-2.820081
W2029583449,-4.0652122,-2.797825
W2616454594,-4.059675,-2.7929585
W1490482062,2.0427647,0.91065055
W2162969392,-4.1316943,-2.866461
W2067681708,4.368349,9.302594
W4234169579,19.220865,14.186464
W13972202,7.006417,-12.130968
W2063658268,7.005948,-12.129896
W1994737374,3.0800452,0.18401128
W1593009884,3.1156156,0.7560199
W2075845894,-0.08564782,5.392777
W4251435944,20.324104,-2.9784796
W2057788561,19.929943,-3.826365
W2131008464,7.7203026,21.035204
W1590842818,11.633508,-10.800508
W172973888,11.633941,-10.800362
W4239411099,4.593454,4.063567
W4230975038,-6.7409873,-0.7475228
W1990779621,-6.7352204,-0.7463972
W2086544379,-6.7529073,-0.75357795
W202971497,-6.7403502,-0.7586774
W3143804435,-6.7385545,-0.7401115
W1993550984,2.0262144,4.4908504
W325088472,-6.7342005,-0.7537497
W2172049659,3.006526,1.1676731
W1990779853,2.6726797,2.7805626
W2007333578,3.4413,3.0522072
W2129887971,3.1530738,0.76495045
W2150379478,3.5438285,3.3096902
W1600276254,3.550792,3.3294494
W174752501,3.5496588,3.3019898
W192708034,3.4801886,3.0937302
W2336918561,3.3311746,3.0307481
W2340549650,3.5526893,3.3120673
W1992135988,3.4809852,3.076738
W4243983522,17.440228,14.598559
W2035467996,6.311738,21.15159
W6602169777,6.3088136,21.152212
W2038477144,6.328004,21.136587
W52911005,6.308721,21.151579
W2011317649,2.5540097,3.7582343
W1967310439,1.4618552,2.2883768
W4241122026,11.301128,6.3298516
W2077389465,0.8482807,2.3863418
W1975902011,6.712696,-3.6231997
W4250801421,6.7144446,-3.6233296
W1983989230,1.9678779,1.0745256
W2103533283,6.712929,-3.6223783
W2132916101,2.150692,4.7274556
W2009802914,11.254464,6.2871194
W245318490,6.715412,-3.6226394
W2146872957,2.1445127,0.66907763
W1996764654,11.623108,6.43399
W1998032126,11.6811695,6.496273
W51498158,6.7128367,-3.6229224
W2132233302,5.651398,9.89639
W2088563966,12.81203,6.1010933
W131394658,1.4459548,1.7317467
W2161581092,2.168096,0.6293827
W1991691398,0.97276354,3.7999446
W2912918787,6.7170863,-3.6209147
W1956559956,0.43411535,3.9891846
W4246626090,6.7132926,-3.621498
W2956819335,0.6454283,3.6414936
W2050824808,-1.821084,1.094336
W1577936768,5.881038,-6.839138
W1982067415,5.823693,-6.8794203
W1491525961,3.3548694,20.366575
W2097806397,5.851257,-6.846111
W2147160183,3.6643393,-8.4446745
W2139419943,5.8142295,-6.897022
W2117233309,5.857416,-6.8586187
W2547093656,5.7748556,-6.9285207
W1598576028,5.9060993,-6.790147
W1565624501,5.9019017,-6.8028517
W1514286851,5.888082,-6.828631
W3007319080,5.766165,-6.935812
W162906649,5.868403,-6.851722
W1573665760,5.9215336,-6.771617
W1878718657,13.534028,12.764967
W1605464764,14.456146,-9.088102
W1608441003,5.8156667,-6.881608
W2003585048,5.820987,-6.8867207
W1483796688,5.8288383,-6.884222
W1566158416,0.5263077,6.80646
W2104082080,19.221582,14.185983
W2085512462,7.0068984,-12.130213
W2088190579,7.0064507,-12.128065
W2475049163,6.9808927,-12.14764
W7071770578,7.006311,-12.130298
W1561408135,6.99604,-12.127496
W2043200611,-0.28685942,5.587042
W2010783983,22.792048,1.8581506
W4237316752,5.248401,-10.410837
W2177650163,5.251115,-10.424451
W2049963706,5.2130585,-10.371062
W1989771489,5.238935,-10.415784
W2121315748,5.2637157,-10.440834
W2161175943,5.213268,-10.368532
W1516721981,5.2402167,-10.405396
W2179167957,5.254867,-10.418824
W2173064001,5.250394,-10.417588
W2026392121,5.2382774,-10.412863
W2175940764,5.2110753,-10.3691845
W2173861592,5.2417607,-10.400984
W2079380280,2.7976484,0.66018915
W1560255182,3.2155058,1.6107682
W2098819183,3.0058956,0.496754
W2134066908,3.1843688,0.47910568
W1565212980,3.030588,0.8877562
W2077014479,2.7750957,-0.0003359951
W2295895238,3.1913707,0.51628876
W2092640130,2.8517184,-0.009174896
W2117616757,1.718612,2.9724433
W2161469168,7.8425474,-10.12341
W2039180386,0.9361402,2.2858677
W1715800926,3.6875527,1.8696043
W2055301793,1.3780708,1.8780149
W1993851276,7.881721,-10.088383
W2121735375,0.78115815,2.4252582
W195189303,7.832712,-10.134499
W2999068457,2.4068565,0.6513258
W2081946972,7.8180113,-10.148924
W2131138915,-10.047417,11.881345
W2030245101,1.3883837,2.0536573
W2080464309,0.68830985,2.6045642
W2033764699,0.69064265,2.7967288
W2121925785,1.6053007,3.0397384
W2031107171,1.4931567,3.9274976
W2015276787,8.449086,5.9651623
W1974571535,7.0595107,4.7308545
W1988772517,1.8327616,1.2620369
W2041665590,2.2949963,2.8352895
W2151631470,1.7025398,5.623586
W2053826520,0.58328456,3.2829444
W2068959787,1.8185833,1.3737743
W2068842407,3.0386527,3.0654466
W2471710951,12.87382,-6.373652
W1574645695,3.2974186,9.454355
W2120537009,8.450221,5.96656
W2141448020,1.6468911,1.4959257
W2158328065,4.672996,3.8045301
W2121684952,0.5397567,3.735817
W2185062867,5.433726,3.7800736
W7053582515,-1.2786524,14.890865
W4248054006,1.6242383,2.7356126
W2168009739,-1.3970274,14.999286
W6610336343,-1.3347995,14.923726
W2166596509,-1.3378035,14.882762
W6635233913,-1.3129683,14.93326
W4246560761,1.6671901,5.36586
W2486600933,-1.3773122,14.891053
W2053978297,-1.3496689,14.941751
W1593322448,-1.3409506,14.945587
W3162111397,-1.3945246,14.913331
W283069327,-1.2908787,14.904927
W2352067407,-1.3785397,15.020885
W653200753,-1.3401321,14.925605
W4230598405,4.8137074,3.7448885
W4237402756,3.5078216,5.032225
W110062975,5.2062817,-10.368839
W2167748817,1.1020259,5.506718
W1980496098,5.2251096,-10.3925085
W2041656211,10.748759,0.123454906
W2026645894,3.8513393,9.045857
W2315761891,0.7463533,3.480144
W2106427454,14.149348,6.679581
W4298380396,1.0376096,2.1605053
W4239641686,20.251501,0.79593384
W4250467768,-7.853751,13.840697
W2162064942,-0.426865,5.8091645
W6680411821,-7.8494143,13.838425
W2137606889,-7.8283525,13.81433
W2120835680,1.9002247,2.762874
W2160946550,3.0782726,0.51334345
W2030503807,2.9756272,1.164087
W2137722861,2.8008702,-0.013144075
W2023518305,2.9848027,1.0013342
W2171163714,2.7639768,0.052684147
W2133861655,4.3363686,3.9597995
W2125638038,2.6023772,0.08899062
W1587467920,9.609124,5.7804694
W2126402300,9.429192,5.7739344
W2018893327,3.2337337,0.88020617
W2295264765,3.0182998,1.0245079
W2034070517,2.7125952,0.031984866
W2021525834,3.1710193,1.2383479
W2171555216,3.9425142,4.678185
W3023092679,2.6510553,17.794464
W2054796096,2.6784325,17.770948
W2129103781,2.7443886,2.6433158
W33980575,2.6548462,17.790197
W2035239012,2.60736,17.842236
W2166099525,2.674015,17.77132
W2087064593,0.8300421,4.459861
W2011304357,2.651935,17.79297
W2029406027,2.7412434,2.642291
W2108024305,2.5736082,17.875488
W2339378878,2.7109473,17.734526
W2133477654,2.5854719,17.86157
W2068448872,-8.647759,5.6538687
W2022550870,2.632466,17.807093
W2294748468,4.51792,4.5974565
W2148629335,5.8862395,-6.8089967
W2093635516,2.689346,2.682553
W2060810539,1.8998766,4.1477733
W1539938418,5.8445396,-6.857137
W3174107850,5.8006616,-6.9012423
W2006669392,5.860308,-6.848245
W2097177823,3.1786807,0.68093944
W2159756583,5.342534,3.9193723
W2116320882,9.100078,18.627872
W2127149486,8.994685,18.60987
W2068710241,9.058621,18.592758
W2076205488,9.058238,18.569237
W1972698458,9.041793,18.618977
W1991135461,9.135293,18.648443
W2144784105,-0.9203586,7.53434
W1993302048,2.6803267,0.9770997
W2104247074,9.130418,18.646442
W2051826135,3.801197,8.999192
W2023511451,9.048505,18.641417
W2122243061,9.087544,18.671732
W1999137887,9.033841,18.624197
W2044469883,9.1004505,18.619516
W2014969080,9.073873,18.588425
W1577680551,0.6684713,3.4412143
W1494474111,9.072445,18.65065
W4256306493,4.649078,4.324827
W2028713840,-3.884003,-1.8565774
W2038678667,2.9295897,2.4469981
W2132456736,-0.2173733,16.397415
W2016898458,15.605206,5.100818
W2177731497,1.0618881,3.0801625
W2158130976,-10.054007,11.888855
W2050266522,15.593992,5.0785017
W2108508060,3.0316813,2.740047
W2063831812,1.5449475,3.2503455
W4300640952,5.513724,9.211448
W2076071607,1.0518914,5.5548553
W2151631165,0.64990544,3.5988498
W2048475323,1.5003022,5.607174
W1989072478,6.8942146,5.1647024
W2126485681,4.372328,4.9549003
W2133493855,2.0265963,1.7450471
W2003176288,1.960834,3.1320229
W2082246999,2.393327,0.66257286
W2043896016,2.1021256,0.7497828
W2110224141,2.7842531,0.29377922
W2152037928,4.083575,12.176642
W2913399920,12.881264,-6.36049
W2159763437,2.6431332,0.9315445
W1532701078,0.8608821,2.486831
W2150593711,1.0980984,2.7944715
W2156097299,4.082888,12.175866
W1565736996,12.926407,-6.3225193
W2096125052,1.373164,5.8953886
W2141526225,-8.246988,-1.2044239
W2158540213,1.4104404,1.8940539
W2146945987,1.2308613,1.9912426
W4212783130,1.2802061,3.1651013
W2124294125,4.1002765,4.7442083
W2111953939,1.1996487,2.0914516
W2001130603,7.872797,-10.0969305
W2092187831,7.840764,-10.126879
W2142350051,7.853136,-10.112052
W2010103154,7.7865243,-10.1782055
W1562371758,7.8128643,-10.152329
W3127529150,7.919018,-10.049778
W2129866760,0.6466639,3.4013445
W3026410610,7.006891,4.846114
W1790799334,7.8199177,-10.145581
W2010556856,7.784858,-10.178077
W1973387129,7.820053,-10.147542
W79880268,7.8046355,-10.162138
W2137175924,7.779792,-10.186745
W2101990964,3.028115,0.3994236
W585544826,3.158466,0.5786053
W2051156737,2.662153,0.9210935
W1582080790,3.0794606,0.08857697
W3163113245,2.7970774,0.28337413
W3160104214,2.6521149,0.69870806
W2153797770,4.718974,4.7778673
W2244686166,1.4231615,1.9433137
W2092796293,7.7943163,-10.17198
W2081859683,7.830073,-10.13776
W1497994008,7.801875,-10.16254
W2337900773,7.7841277,-10.176157
W2086969205,7.908966,-10.060727
W2121801675,3.1278224,4.6962514
W1995600405,13.5734625,4.8832393
W1983019655,7.8829856,-10.086417
W3004082470,7.8530984,-10.115839
W2155248041,0.33020398,5.637902
W2098293552,7.8171287,-10.1494
W2156067784,11.540576,6.426771
W2140693291,1.9813571,2.778541
W2170100090,3.4372485,4.9179964
W1973336144,14.524217,10.377499
W3027392806,2.9176302,2.4997497
W1973297319,14.550669,10.366538
W2047500087,14.545546,10.376571
W2125944019,2.7667067,0.3639295
W2146150033,2.7770972,-0.0043578018
W3036479320,3.675461,17.548908
W2240574373,3.1425261,0.15134151
W2129129667,3.1052933,0.77101636
W2098920641,3.2753062,0.80563647
W2074589841,2.871963,0.010197351
W2159991578,3.1154635,0.12514785
W2143967859,3.8840039,4.805975
W2028342611,1.1654477,4.0498195
W1903392965,12.28663,6.610733
W2074011351,0.58284074,3.6966908
W2101740575,0.7857087,4.836216
W1965516866,1.0501522,5.0462255
W1501750362,12.282288,6.623612
W2106365165,12.286499,6.61849
W2054977652,12.289896,6.6216297
W2086703546,12.286052,6.618849
W2102708490,12.284758,6.621317
W2085685753,12.291788,6.6239805
W2040610698,12.2898655,6.6225414
W2726358602,12.285541,6.6200438
W2141495476,17.438372,14.603097
W2004391655,-0.343752,5.5295453
W2616163540,-0.22606774,5.1866717
W2142585322,6.308419,21.152449
W2113623008,1.6993837,3.373595
W2101920751,-1.2379419,5.3664923
W2029214432,-1.2188876,5.3452
W2122089115,1.3000953,3.5172176
W2114709034,1.7662734,2.5736887
W2013650199,1.3034065,2.0947094
W2039900864,5.5248036,3.6793313
W2118009872,-1.3459251,14.906628
W2128409098,3.8525548,9.051412
W2087109093,-7.808133,-2.269193
W1591927733,-1.3252927,14.961824
W385358913,-1.304376,14.953272
W1588979702,-1.330535,14.973255
W1534129885,-1.3140647,14.921844
W1979282730,-1.3614885,14.916085
W2017408522,-1.2751305,14.895198
W2007035275,20.731243,-2.4396982
W1987333243,-1.2982515,15.039853
W2133003027,-1.3540227,14.92764
W1995605620,-1.3556085,14.937352
W1966634937,13.978138,4.68846
W2000366549,9.537941,5.7444706
W2174864403,-1.3538045,14.940238
W2047889090,-1.372781,14.903239
W2120683899,1.5553341,2.7088547
W1580647523,-6.7642975,-0.75541043
W2796639075,-1.940848,6.9449677
W2148839232,-6.7341943,-0.74033344
W61960213,-6.739111,-0.75250566
W2129905273,1.8018105,1.3762196
W2898916015,6.9992023,4.87307
W2914973542,2.085666,0.79264855
W2089417143,-6.749977,-0.7559315
W2166624493,-6.7430468,-0.7570875
W4241437704,17.440742,14.597358
W6632549851,6.323338,21.14146
W4236775340,6.309125,21.151907
W2141885717,6.3080735,21.152077
W1544899751,6.308423,21.15254
W113744948,-0.31853682,5.5189886
W4254180709,4.0495086,4.6629844
W2044011870,11.694006,6.4674187
W2125178187,18.603348,1.0521902
W2157494358,2.732451,2.7287395
W2058585388,3.0724914,2.8298767
W2088869937,12.510897,6.3633637
W2061251115,12.511004,6.3654027
W1983807265,11.604756,6.43675
W1991735367,9.514032,5.7191477
W2128395221,12.511482,6.366628
W2132150310,11.682531,6.4693837
W2144181355,12.509264,6.363023
W4297204443,12.509599,6.3668814
W1560892771,1.9538893,4.4819975
W4233622498,11.675009,6.471548
W1627054999,11.689753,6.4654446
W2140793785,-7.616726,-2.8030305
W3187900922,-0.20914535,4.9876313
W2090925404,15.11521,16.326084
W1527697199,3.3804638,2.5206974
W3038698521,-2.1355445,7.101998
W2045404078,15.142789,16.357924
W2041474001,15.164744,16.380743
W1551380374,1.5483738,11.79352
W1971530113,15.121265,16.331219
W2051717600,0.7517459,3.140288
W1993274656,-6.758624,-0.76371735
W2074965064,-6.7480273,-0.74597585
W2083207840,6.960256,4.99359
W6636579539,-6.743665,-0.7475034
W3137220996,0.844848,4.472291
W2074318226,-6.732942,-0.7597761
W1607329468,-6.729047,-0.7463662
W2127831599,4.804122,4.2826085
W2158354032,3.1910493,0.528447
W2100087065,2.2086089,0.8626029
W1986084035,3.1033962,1.4709972
W2107666439,2.6260734,0.50637525
W2997715027,3.1734955,1.1958263
W98554453,3.2809994,0.81525993
W2163426841,20.250866,0.7971991
W1967244824,-7.8344593,13.821318
W2112649047,10.234187,-0.48215622
W2074065591,0.64311475,2.7545683
W2048427074,-7.822837,13.808573
W2028475248,-7.8274574,13.81293
W2116749829,3.7898252,3.8688712
W1986146269,7.007777,-12.129366
W2094058048,7.0028005,-12.129896
W2064414926,-5.468159,9.492175
W2313040492,7.006238,-12.127696
W2975421185,7.0062437,-12.131976
W2113841613,2.2074513,5.946901
W1977315804,-4.1153874,-2.8517158
W2022438824,-4.0546174,-2.7871394
W1036569819,-4.108604,-2.8418226
W2740373864,2.7273645,2.7501092
W2019553201,-4.0593643,-2.7912352
W3012766410,3.1925437,2.7554176
W2096153679,4.4053507,9.352907
W2024607104,22.792059,1.8581686
W2164453447,5.2445083,-10.4179125
W1499820551,5.203322,-10.374916
W2062168151,4.4031672,9.349255
W2143200531,5.2257953,-10.387178
W20280655,5.2266736,-10.395215
W2118269922,0.94897586,5.116342
W2098733337,5.2503643,-10.413451
W2117034946,5.247834,-10.403747
W1574590769,5.2340417,-10.399323
W2046269252,5.22157,-10.387662
W2149173084,5.259478,-10.436901
W2095363539,5.1661205,6.7381754
W1991732125,9.693267,-7.419878
W6655212849,9.877896,-7.219752
W2002763947,9.598319,-7.356516
W2094315997,9.863675,-7.4617667
W6660209986,9.981102,-7.18465
W6665411639,9.974055,-7.2800794
W2044465660,0.92125374,5.242923
W2020459435,-0.12410613,-8.587011
W6681352211,9.928026,-7.3809075
W1984576862,7.3255005,5.939371
W6674537587,9.785397,-7.5337753
W2016369756,-0.8782589,7.4383197
W6678083630,10.04068,-7.557362
W6639713033,9.659289,-7.1019673
W4256550993,9.787585,-7.182193
W1988445395,10.620414,0.018839601
W2033992886,9.505485,-7.3236675
W2073435644,10.0324745,-7.4723215
W2016381774,0.6816488,3.440594
W4234476136,2.0872333,2.8187466
W2029520384,9.681487,-7.484582
W2059432853,1.1316613,-4.9025393
W1969954363,10.612282,0.010709893
W2019011548,3.197595,1.5573852
W2093191240,3.6101115,19.560106
W3085162807,0.6993099,4.14435
W2795464209,9.572999,-7.4316154
W2330820318,11.269375,-6.018653
W3021628422,-0.12443691,-8.589196
W1514068937,9.793571,-7.4772983
W599842034,9.68366,-7.2745757
W2130344308,9.581586,-7.352174
W2031586513,1.1309186,-4.902701
W2019090719,1.1310626,-4.902237
W2122673410,13.479739,-8.933211
W2096265622,9.933633,-7.333342
W2039472552,9.564819,-7.219373
W2316206773,9.865486,-7.133551
W4246354968,1.3603821,2.3111715
W2164585709,9.725532,-7.0991526
W2169569824,-10.630888,10.274464
W2153079896,1.3662932,2.1128445
W1568737417,-6.739843,-0.74799013
W2130561707,4.382535,-5.1844387
W3011229207,-6.7232556,-0.7248357
W1486999524,0.69138056,4.2519956
W2147774191,1.2442781,3.5706599
W2123762540,4.1340494,4.8189135
W333602163,5.821503,-6.9102473
W2133499498,1.1250695,4.043532
W2140562500,5.930489,-6.771599
W2057552436,5.9464355,-6.7551937
W2914994215,5.9169416,-6.775331
W2135877026,5.924211,-6.7791677
W2151135734,7.1776643,16.734266
W2094361339,5.8394837,-6.8709702
W1513725597,5.795607,-6.92275
W2047984902,5.8481946,-6.865633
W2143906105,5.8958044,-6.8079705
W1893597428,5.857484,-6.8527517
W2171147525,5.9081492,-6.8014064
W2997027240,13.094923,8.279831
W2125013769,9.636244,13.851701
W2050215134,0.7175505,11.225109
W1775037830,2.7061374,18.972115
W2005703344,-4.5965257,7.3740463
W2922425503,-4.591441,7.3747754
W4247702446,4.8218336,3.6263766
W2159498975,13.282763,5.2800393
W2147368486,4.4022117,9.349777
W1970097244,5.245038,-10.408414
W2064619185,4.325176,-5.1835217
W4243605496,5.2223215,-10.385697
W1973406480,5.245468,-10.420074
W1579871682,-10.055173,11.889846
W2155326716,5.2450366,-10.409798
W1564419782,3.1050596,-0.05366451
W4253028483,5.2591357,-10.395487
W4239468530,3.8413312,23.1891
W2108908993,14.547819,10.360806
W2000205399,14.534698,10.3711815
W2027049739,14.550947,10.346241
W2322990991,14.544181,10.368042
W2009003829,14.544819,10.361622
W1648904945,14.538212,10.389073
W1997609066,14.559287,10.344837
W2057795419,14.529086,10.385626
W2073818213,14.5455885,10.356777
W2070991879,-2.1326811,7.1081815
W1599154756,14.548355,10.371867
W2110004896,1.1371163,5.0554147
W2131521297,14.549364,10.36346
W2083719959,4.1510124,-1.7898157
W1984527430,14.542292,10.368012
W2051496148,14.544201,10.366043
W1992745395,14.546975,10.359149
W2906421657,14.555554,10.352902
W1984245013,2.9940224,2.8072577
W2001415423,8.3834505,6.029424
W2093905601,8.375111,6.0184746
W2058291496,3.1719477,0.5611095
W2048976241,8.378416,6.0250077
W2108684644,2.8319225,0.22513841
W2056363605,1.8525162,2.8378322
W1501161808,8.374626,6.0182195
W2162310227,8.374791,6.0179067
W2109241830,3.0868027,0.5138534
W2102787760,-3.1943605,10.076618
W2742542193,-3.1919613,10.073762
W1986188964,3.1903238,1.5650209
W1597359858,-3.1913116,10.0727
W1490340188,2.9889455,0.197108
W2142814366,3.0715182,1.0796273
W1976625337,-3.194213,10.075513
W2076017704,3.1176026,0.10965873
W2066685543,-3.1949224,10.075763
W2062557215,-3.1927931,10.077422
W1967434870,-3.1942654,10.07692
W2990449391,-3.194338,10.077002
W2036044749,-3.1960993,10.076678
W2140624418,3.841323,23.189138
W4248007165,0.49082637,3.0291545
W4236083265,1.9173433,1.4922131
W2040005405,14.532969,10.399705
W2169305793,-2.1269605,7.0947766
W2503696377,14.509531,10.386269
W4235780818,14.551078,10.356331
W2151228210,4.0371943,4.939184
