degree,eigenvector,betweenness,clustering,pagerank,x_proj,y_proj,node_id
1,1.184736139292975e-20,0.0,0.0,1.122147501878829e-05,-20.497871,11.513526,W2725675374
1,1.23139292293837e-19,0.0,0.0,1.122147501878829e-05,-19.838999,15.824036,W1508790707
95,-3.679378336514493e-20,0.0,0.015005599104143338,1.2914039835507452e-05,5.7830734,0.5335442,W3202733979
1,-1.0895916446592954e-20,0.0,0.0,1.1083812048229378e-05,26.357264,16.37427,W2150294419
1,1.563100884318629e-19,0.0,0.0,1.1083812048229378e-05,26.357267,16.374292,W2142133602
1,2.735666900159986e-19,0.0,0.0,1.1083812048229378e-05,26.358147,16.374792,W3032152500
1,1.3793025607500143e-19,0.0,0.0,1.1083812048229378e-05,26.357534,16.374338,W2113874229
1,6.080200461305184e-20,0.0,0.0,1.1083812048229378e-05,21.679733,15.211529,W2127751554
2,1.082862572506406e-19,0.0,1.0,1.1247543113213276e-05,12.006563,-0.09670655,W2119480063
1,1.9179998534149602e-19,0.0,0.0,1.1083812048229378e-05,26.357786,16.372267,W3002284533
1,3.462873481250942e-23,0.0,0.0,1.1083812048229378e-05,21.520134,6.546019,W2135673051
1,-1.891651815458667e-19,0.0,0.0,1.1083812048229378e-05,21.522438,6.5463977,W2130228586
5,-7.754187019376279e-20,0.0,0.4,1.2245009721118744e-05,4.024718,1.1857667,W2010361629
2,4.058108178778474e-19,0.0,1.0,1.1250318216009613e-05,0.9832453,-4.0860586,W2139486723
1,2.371253442721488e-19,0.0,0.0,1.1083812048229378e-05,24.748117,11.725856,W1765238573
1,-1.0466384356837845e-19,0.0,0.0,1.1083812048229378e-05,26.357592,16.374454,W2071969679
1,-5.1686280285474633e-20,0.0,0.0,1.1083812048229378e-05,7.820578,-15.609592,W2964355944
1,-1.3486862780370998e-19,0.0,0.0,1.1083812048229378e-05,21.679096,15.2046,W2042083103
2,-1.06789069001233e-21,0.0,0.0,1.1461652967422986e-05,11.438025,-2.1434665,W1553904877
2,1.4314350520598442e-19,0.0,0.0,1.1297374306904027e-05,-1.1870049,9.205506,W2160927393
1,7.738664264628133e-20,0.0,0.0,1.1083812048229378e-05,-6.0832143,-5.2553926,W1541749965
2,2.450291041044989e-19,0.0,1.0,1.1250318216009613e-05,0.97606134,-4.0868754,W2724736859
2,5.872853779662354e-20,0.0,0.0,1.1232658470942013e-05,9.815661,8.409078,W2903927271
2,1.971339010805455e-19,0.0,0.0,1.1164335522811623e-05,2.6743188,-1.2108061,W4254949989
1,1.3481626560004317e-19,0.0,0.0,1.1083812048229378e-05,7.8206754,-15.609805,W3031530702
1,2.1727505893572466e-20,0.0,0.0,1.1083812048229378e-05,24.749834,11.724496,W2185483700
2,-5.576132308363903e-20,0.0,0.0,1.1216566965783889e-05,-0.456039,10.336798,W4212764870
5,5.789586533735579e-19,0.0,0.7,1.173102926851675e-05,7.841734,3.272661,W2020776366
1,-1.6287947245667611e-19,0.0,0.0,1.1083812048229378e-05,7.8206234,-15.609611,W3094724619
1,-2.6652667263924063e-20,0.0,0.0,1.1083812048229378e-05,-6.083666,-5.2552767,W2076629853
1,2.1185267841073525e-19,0.0,0.0,1.1083812048229378e-05,19.619797,21.78344,W1540046629
1,1.5774569155156021e-19,0.0,0.0,1.1083812048229378e-05,21.679834,15.204296,W2020422987
1,-6.791828633024357e-20,0.0,0.0,1.1083812048229378e-05,19.620678,21.784529,W2142158120
1,-1.3589501249600584e-19,0.0,0.0,1.1083812048229378e-05,21.679068,15.204488,W1493235712
1,-1.0101222715805637e-19,0.0,0.0,1.1083812048229378e-05,26.357506,16.374266,W3021263300
3,1.135419236644606e-19,0.0,1.0,1.1639764545003058e-05,-2.298565,2.3538482,W2010764013
6,4.267667789642034e-19,0.0,0.4666666666666667,1.1929955835803192e-05,3.537528,1.4290186,W2796356930
1,-1.0082804808227535e-19,0.0,0.0,1.1083812048229378e-05,-6.0804305,-5.2559614,W2886941894
1,1.8148633541478171e-19,0.0,0.0,1.1083812048229378e-05,21.518396,6.5454245,W6600983950
2,4.172035197535318e-20,0.0,0.0,1.1232658470942013e-05,9.816547,8.410359,W191813788
3,6.146574624297268e-20,0.0,0.0,1.1569190810096206e-05,10.342974,4.956089,W2023436320
2,5.927603702971334e-19,0.0,1.0,1.1250318216009613e-05,0.9833299,-4.0880632,W2007641676
1,8.325897637817775e-20,0.0,0.0,1.1083812048229378e-05,7.8204594,-15.609647,W6773941837
1,8.081170557510476e-20,0.0,0.0,1.1083812048229378e-05,24.73024,11.7297535,W2128523760
1,3.5196908983709603e-20,0.0,0.0,1.1083812048229378e-05,19.637743,21.800373,W3095340399
6,2.6538222803291855e-19,0.0,0.2,1.1724432716991618e-05,6.0764112,1.284147,W3029632410
2,4.919669520039818e-20,0.0,0.0,1.1232658470942013e-05,9.784749,8.378721,W2127575767
3,1.4948672227597094e-19,0.0,0.3333333333333333,1.130117821481935e-05,-1.1088392,2.6694832,W2942169651
1,-6.837805208787444e-22,0.0,0.0,1.1083812048229378e-05,7.822794,-15.621097,W1989833923
1,-7.153405969948192e-20,0.0,0.0,1.1083812048229378e-05,26.357391,16.375128,W3005004614
1,-1.0825438677045999e-19,0.0,0.0,1.1083812048229378e-05,21.520008,6.5462217,W1499031883
1,2.846639799180007e-20,0.0,0.0,1.1083812048229378e-05,-6.0837603,-5.2534356,W2157145031
1,1.1429347871044808e-21,0.0,0.0,1.1083812048229378e-05,7.822645,-15.608344,W5048401
1,1.2852915131968184e-19,0.0,0.0,1.1083812048229378e-05,24.748322,11.724752,W2033190454
1,1.8924613043928058e-20,0.0,0.0,1.1083812048229378e-05,7.8233647,-15.607562,W621814778
1,-3.613914837149988e-20,0.0,0.0,1.1083812048229378e-05,19.619707,21.78382,W1579455635
3,5.528922948998149e-19,0.0,1.0,1.1414049280993507e-05,7.4210505,-3.0123785,W1525231104
4,-3.7751173228772026e-19,0.0,0.0,1.1870152031375724e-05,5.681043,10.499636,W2170644967
3,9.142922443443493e-19,0.0,0.3333333333333333,1.1326472199723053e-05,8.639188,3.3107152,W104553443
2,4.543682559055492e-19,0.0,1.0,1.1250318216009613e-05,0.9818284,-4.091036,W2072181127
1,-4.174477696264076e-20,0.0,0.0,1.1083812048229378e-05,24.748505,11.724977,W2469740857
1,1.100713835679745e-19,0.0,0.0,1.1083812048229378e-05,7.820901,-15.608747,W2623453388
1,-8.030662533466246e-20,0.0,0.0,1.1083812048229378e-05,26.357462,16.374323,W2155417611
1,8.559091574489798e-20,0.0,0.0,1.1083812048229378e-05,24.748438,11.724715,W3004958483
5,-6.395065368801826e-20,0.0,0.4,1.1839606339271116e-05,3.8220024,0.62354463,W2184854514
1,-7.385708505590218e-20,0.0,0.0,1.1083812048229378e-05,24.74843,11.724776,W49218811
1,-2.6332734015533125e-20,0.0,0.0,1.1083812048229378e-05,21.679707,15.206304,W252297963
1,-6.03450601808722e-20,0.0,0.0,1.1083812048229378e-05,21.679287,15.204968,W110427202
2,4.684371419306919e-20,0.0,0.0,1.2311795035608602e-05,-1.1866205,7.2649107,W1586624296
88,8.111385440942941e-20,0.0,0.03213166144200627,1.1768078436744695e-05,6.6379633,1.7291188,W3204925778
1,2.213330293974444e-19,0.0,0.0,1.1089384290940117e-05,1.1295089,-18.760897,W2963499153
1,1.606497667716695e-19,0.0,0.0,1.1089384290940117e-05,-0.49348938,15.523657,W2910453440
1,2.4821436761107166e-19,0.0,0.0,1.1089384290940117e-05,14.991719,-10.343697,W2157032868
1,1.785304519077171e-19,0.0,0.0,1.1089384290940117e-05,14.991328,-10.342923,W2910890213
1,-4.8037007378359875e-20,0.0,0.0,1.1089384290940117e-05,1.1290635,-18.759851,W2552383788
1,2.1736594164250676e-20,0.0,0.0,1.1089384290940117e-05,-16.013988,6.276344,W3143107425
1,1.8810981173153126e-19,0.0,0.0,1.1089384290940117e-05,14.991545,-10.34289,W2898957354
8,-1.0858051335054406e-15,0.0,0.6785714285714286,1.2214745297488852e-05,2.7002642,2.1978161,W2128319850
1,5.877401987559995e-20,0.0,0.0,1.1089384290940117e-05,-14.767719,4.6981483,W6741867943
1,1.9190647154228291e-19,0.0,0.0,1.1089384290940117e-05,14.992775,-10.342709,W6748174377
1,2.4187594925394587e-19,0.0,0.0,1.1089384290940117e-05,-0.49379724,15.522931,W2049488676
1,1.1055655526393878e-19,0.0,0.0,1.1089384290940117e-05,17.006569,-12.014063,W6735902054
1,-3.405844345270399e-20,0.0,0.0,1.1089384290940117e-05,-14.767711,4.6981754,W1528802670
1,-7.53537396474908e-20,0.0,0.0,1.1089384290940117e-05,-16.014399,6.276027,W6676348322
1,2.1708215962422874e-20,0.0,0.0,1.1089384290940117e-05,-10.202735,15.258916,W2405274037
1,-9.253126774978203e-20,0.0,0.0,1.1089384290940117e-05,1.1292185,-18.759916,W2098411764
1,2.4670958008291557e-19,0.0,0.0,1.1089384290940117e-05,17.006561,-12.01407,W2964594890
2,-2.348520290604782e-20,0.0,1.0,1.1223957769009073e-05,9.722451,-1.8548672,W2896967904
1,-7.475556598163913e-20,0.0,0.0,1.1089384290940117e-05,-0.49414533,15.523118,W2128195326
1,9.778013483378963e-20,0.0,0.0,1.1089384290940117e-05,17.00636,-12.014134,W3188864409
1,-7.374040068148316e-20,0.0,0.0,1.1089384290940117e-05,1.1289208,-18.759476,W2963283377
1,1.1822618246811258e-19,0.0,0.0,1.1089384290940117e-05,-14.767508,4.6974993,W3128967409
1,2.407513652222421e-19,0.0,0.0,1.1089384290940117e-05,1.1305265,-18.760569,W652269744
1,1.215666727559906e-19,0.0,0.0,1.1089384290940117e-05,17.006733,-12.01397,W48884151
1,1.0583839551047366e-19,0.0,0.0,1.1089384290940117e-05,1.1291407,-18.76014,W6686000014
1,6.467644457682416e-20,0.0,0.0,1.1089384290940117e-05,17.006989,-12.013531,W2294130536
1,1.4885065415491905e-19,0.0,0.0,1.1089384290940117e-05,1.1292123,-18.760094,W2084435358
1,1.5824954635398668e-21,0.0,0.0,1.1089384290940117e-05,-0.4945127,15.523092,W2962762077
1,1.148595887781221e-19,0.0,0.0,1.1089384290940117e-05,-14.767699,4.6972327,W2979571231
1,3.1482816172979455e-20,0.0,0.0,1.1089384290940117e-05,17.006866,-12.013587,W6649138653
16,-2.327821656745491e-17,0.0,0.2,1.3116822017075818e-05,5.081273,3.7092433,W2161078926
1,-1.9594935391454672e-21,0.0,0.0,1.1089384290940117e-05,17.006739,-12.014323,W2604188576
1,1.1991605844506632e-19,0.0,0.0,1.1089384290940117e-05,14.991994,-10.342974,W2107968230
1,2.3558762207155803e-19,0.0,0.0,1.1089384290940117e-05,17.007446,-12.013528,W2788455775
1,-9.457761982647536e-20,0.0,0.0,1.1089384290940117e-05,-10.2007065,15.258821,W1995318441
2,-7.221155474758616e-19,0.0,0.0,1.1171937769083258e-05,14.413681,6.2421107,W4294092922
2,-5.772039397804683e-21,0.0,0.0,1.1635154507553107e-05,2.2482243,3.1155775,W1797268635
1,7.474269947959753e-21,0.0,0.0,1.1089384290940117e-05,17.00665,-12.015562,W2182686818
92,1.3508296762674358e-19,0.0,0.008600095556617296,1.0969581072659219e-05,6.3267746,1.1231492,W3195811527
4,-2.320489594934406e-19,0.0,0.16666666666666666,1.157575081010354e-05,5.2917404,11.213419,W3128073725
3,-1.018102662621442e-19,0.0,0.3333333333333333,1.1327536342895284e-05,8.639353,3.3131056,W3031685178
2,-1.0446914891527723e-19,0.0,0.0,1.1210935680065498e-05,-0.87495697,-0.3402448,W4232206830
1,-1.8632713622224349e-19,0.0,0.0,1.1076362201996542e-05,16.149185,12.240081,W2103819748
1,-9.565546422627256e-20,0.0,0.0,1.1076362201996542e-05,-1.3375478,-6.3965597,W3015479967
1,1.4166473556268603e-19,0.0,0.0,1.1076362201996542e-05,10.732417,-21.028713,W2900121673
3,2.478500702047531e-19,0.0,0.3333333333333333,1.1371982629229987e-05,11.594501,5.244687,W2104123546
1,8.521165976843645e-20,0.0,0.0,1.1076362201996542e-05,10.729861,-21.026823,W2113026003
1,-1.7671671359068818e-19,0.0,0.0,1.1076362201996542e-05,10.729891,-21.026876,W2029877285
1,-4.8844464192441205e-20,0.0,0.0,1.1076362201996542e-05,-5.474993,10.70342,W2043445941
2,1.9804478796425875e-19,0.0,1.0,1.1150225840335141e-05,0.15238708,4.355108,W4293258648
1,-1.2153134470136755e-19,0.0,0.0,1.1076362201996542e-05,10.730072,-21.027115,W1985013992
1,5.346546168799011e-20,0.0,0.0,1.1076362201996542e-05,10.7299795,-21.02702,W6784557020
2,-9.756234476192798e-20,0.0,0.0,1.1166489393730798e-05,13.448874,1.0891303,W2623337004
1,-7.86704640100763e-23,0.0,0.0,1.1076362201996542e-05,-11.400364,-7.576825,W2941255702
2,1.307410622409552e-19,0.0,0.0,1.1166489393730798e-05,13.449018,1.0890028,W4253718661
2,9.175641333958712e-20,0.0,1.0,1.1150225840335141e-05,0.15188289,4.354577,W2528747130
1,2.433680283566776e-20,0.0,0.0,1.1076362201996542e-05,16.147163,12.240333,W2942382667
4,2.1934824865374454e-19,0.0,0.5,1.1462109820964242e-05,1.2171446,1.7774556,W2056926626
3,-1.7733035408622968e-18,0.0,0.3333333333333333,1.136075859278743e-05,0.83585644,3.8294506,W2118693358
6,-2.30579764295916e-18,0.0,0.26666666666666666,1.180109599464618e-05,4.970544,1.1022885,W2608205218
1,7.74718492252764e-20,0.0,0.0,1.1076362201996542e-05,16.14887,12.240358,W1512246197
3,-2.370317967874206e-18,0.0,0.6666666666666666,1.1269595914095555e-05,3.0681403,10.79518,W2077570159
4,-1.0134841634056318e-18,0.0,0.0,1.2003287596063214e-05,4.67708,10.385768,W2092601000
1,1.2286377542043082e-19,0.0,0.0,1.1076362201996542e-05,16.148726,12.240305,W4214642722
2,-1.9468953873274307e-19,0.0,0.0,1.1166489393730798e-05,13.449153,1.088843,W1963788781
1,-2.162893544773248e-19,0.0,0.0,1.1076362201996542e-05,-5.4746785,10.703302,W6756931916
3,-4.2604676049392343e-20,0.0,0.0,1.1384033985474967e-05,5.3042445,-2.1493092,W2135728732
1,-2.3031428440999287e-20,0.0,0.0,1.1076362201996542e-05,16.868378,-8.759707,W2795713315
1,3.5157188577777877e-20,0.0,0.0,1.1076362201996542e-05,-1.3374519,-6.3965187,W2136510050
1,1.3130715923546542e-19,0.0,0.0,1.1076362201996542e-05,16.865868,-8.75777,W2482164223
2,8.160697914242392e-20,0.0,0.0,1.1166489393730798e-05,13.450202,1.0877795,W1998760890
1,1.0903728621228719e-19,0.0,0.0,1.1076362201996542e-05,10.730056,-21.027134,W2766834033
1,-1.1753834887364656e-20,0.0,0.0,1.1076362201996542e-05,16.148523,12.240236,W2135385212
2,-1.7693820698381675e-18,0.0,1.0,1.1202309175061077e-05,8.825759,-1.3126125,W4230324048
1,-1.1126488494842962e-19,0.0,0.0,1.1076362201996542e-05,-1.3372947,-6.396555,W2109149264
1,-1.9027701746250854e-19,0.0,0.0,1.1076362201996542e-05,-5.474577,10.702837,W1492027863
1,6.331147141997947e-20,0.0,0.0,1.1076362201996542e-05,2.940994,27.701788,W4247113145
3,-7.590022695667892e-20,0.0,0.0,1.1282064263131193e-05,7.3199425,0.7289355,W2050483420
5,1.9078148335772993e-19,0.0,0.1,1.1825630438034164e-05,2.685634,9.982999,W67011371
2,-1.1707749109331802e-15,0.0,1.0,1.1177639149409261e-05,12.531559,2.7863753,W99632492
1,9.09560770292479e-20,0.0,0.0,1.1076362201996542e-05,-1.3373929,-6.396512,W2135778365
1,-1.525012140547708e-19,0.0,0.0,1.1076362201996542e-05,2.9318042,27.68823,W2070007162
1,5.589291597151877e-20,0.0,0.0,1.1076362201996542e-05,16.14775,12.240558,W2067404458
3,-4.100313959091919e-19,0.0,0.3333333333333333,1.1336423761980363e-05,8.661327,3.3421104,W2317293732
1,-2.186625809050044e-19,0.0,0.0,1.1076362201996542e-05,16.868595,-8.759462,W2807276428
1,-1.1733570350487995e-21,0.0,0.0,1.1076362201996542e-05,16.147943,12.2404375,W561751346
2,-1.9313391503388732e-20,0.0,0.0,1.1242868369776774e-05,-0.8372892,12.289536,W3133613144
1,-2.8589935288296044e-20,0.0,0.0,1.1076362201996542e-05,-11.398254,-7.575262,W3092249822
1,-1.2236044769719976e-19,0.0,0.0,1.1076362201996542e-05,16.86836,-8.759914,W3016616351
2,4.756270253131146e-19,0.0,1.0,1.1150225840335141e-05,0.15166487,4.355225,W1963596419
2,-1.8586365807408e-14,0.0,0.0,1.1220830788747038e-05,-3.2571278,8.523324,W1509119510
1,-1.0325420938223565e-19,0.0,0.0,1.1076362201996542e-05,2.9408367,27.701351,W2904087465
1,-1.996551321174237e-19,0.0,0.0,1.1076362201996542e-05,-5.475394,10.703296,W3047665421
1,-1.7653768276891727e-19,0.0,0.0,1.1076362201996542e-05,-11.399507,-7.5770197,W87429994
1,-1.9062786707924803e-19,0.0,0.0,1.1076362201996542e-05,10.730453,-21.02815,W1606540910
1,2.6914066494755722e-20,0.0,0.0,1.1076362201996542e-05,16.869188,-8.760042,W3110141740
2,-1.1061606378692795e-19,0.0,0.0,1.120734705398366e-05,12.362351,4.2349243,W3211317495
1,-3.2884597917063372e-21,0.0,0.0,1.1076362201996542e-05,-5.4762554,10.703403,W3041352388
92,5.883435532063425e-20,0.0,0.003822264691829909,1.0969581072659219e-05,6.3357043,1.126103,W3175885103
1,-1.1286181873120047e-19,0.0,0.0,1.1076362201996542e-05,16.868786,-8.759886,W2111312226
1,-5.290163203162102e-20,0.0,0.0,1.1076362201996542e-05,16.869781,-8.760836,W1756789854
1,6.086444829441311e-20,0.0,0.0,1.1076362201996542e-05,16.868797,-8.759918,W7006168696
1,1.6155411223730566e-19,0.0,0.0,1.1076362201996542e-05,-11.40088,-7.571791,W2529925463
2,1.1332192222066722e-19,0.0,0.0,1.1164865480366216e-05,2.6428542,-1.2392968,W2103018059
9,-3.341165474443387e-17,0.0,0.16666666666666666,1.2869321904858665e-05,5.4716163,2.9827654,W2111495777
1,3.425549410111061e-20,0.0,0.0,1.1076362201996542e-05,16.148249,12.240311,W6755721439
2,-1.4318417823385557e-18,0.0,0.0,1.1227498569673986e-05,13.815307,0.21138927,W2098226700
1,1.3289982609081288e-19,0.0,0.0,1.1076362201996542e-05,-11.3998995,-7.576499,W347389747
1,-1.5173187595065929e-19,0.0,0.0,1.1076362201996542e-05,2.940769,27.701403,W2589812256
1,-9.43484381631308e-20,0.0,0.0,1.1076362201996542e-05,-1.3357471,-6.3950715,W3107640028
4,-2.777337023293731e-19,0.0,0.0,1.1945064440059983e-05,4.6908126,10.56166,W6685764666
12,0.000835480439657666,0.0,0.030303030303030304,1.5960686578872514e-05,6.479252,5.4388223,W1938514595
1,1.3502027384129532e-19,0.0,0.0,1.1076362201996542e-05,16.865572,-8.761544,W2610248523
1,-1.4098175712813564e-19,0.0,0.0,1.1076362201996542e-05,16.867754,-8.760224,W3031190654
3,1.811605338745243e-20,0.0,0.0,1.1507314722095666e-05,9.312819,1.5499249,W2996118209
2,6.369437735382363e-21,0.0,0.0,1.1227498569673986e-05,13.818474,0.20463093,W3046522440
1,6.799202788916424e-20,0.0,0.0,1.1076362201996542e-05,16.148626,12.240573,W6712334906
2,-1.7796536805221383e-19,0.0,0.0,1.1310263723402108e-05,-2.6262436,0.9391145,W2610332888
9,-3.575956203315785e-19,0.0,0.1111111111111111,1.2143623221559426e-05,6.236592,3.3773654,W3092896626
1,-1.31388663816202e-19,0.0,0.0,1.1076362201996542e-05,-1.3374559,-6.3943996,W2093987194
1,1.0963877434895025e-19,0.0,0.0,1.1076362201996542e-05,-1.3377533,-6.396859,W2749859009
1,1.4524394190100909e-19,0.0,0.0,1.1076362201996542e-05,10.730111,-21.027254,W2611325612
1,1.525924095326526e-19,0.0,0.0,1.1076362201996542e-05,10.730209,-21.02762,W4248476894
2,1.4528389404681502e-20,0.0,0.0,1.1151353529470083e-05,8.984964,0.21376891,W1971653460
1,1.215231278596272e-20,0.0,0.0,1.1076362201996542e-05,16.869005,-8.759304,W2333691007
2,3.9983783705189655e-19,0.0,0.0,1.1403824331964335e-05,9.792304,-0.5689499,W2091027230
1,2.1145231450837784e-20,0.0,0.0,1.1076362201996542e-05,16.868462,-8.759899,W2057797069
2,5.242805461379192e-19,0.0,0.0,1.1227498569673986e-05,13.824739,0.20287174,W2407992198
3,9.850949951679537e-19,0.0,0.0,1.1427985588021612e-05,9.827191,3.2055478,W2048282669
1,-1.1519827831728702e-19,0.0,0.0,1.1076362201996542e-05,10.730127,-21.027397,W1562673218
8,-1.9228545493790965e-14,0.0,0.0,1.4708358037745094e-05,6.019898,4.8593974,W2102493509
9,-2.9344632947426945e-19,0.0,0.2222222222222222,1.2283385770534306e-05,5.503525,2.253633,W4200046741
1,-1.0668051536658229e-20,0.0,0.0,1.1076362201996542e-05,10.730193,-21.027475,W2095024526
2,-1.3591000678741343e-19,0.0,0.0,1.1227498569673986e-05,13.816431,0.21367382,W2598563508
1,-4.132844243733814e-20,0.0,0.0,1.1076362201996542e-05,10.730174,-21.027462,W3033117735
1,-6.079165995062571e-20,0.0,0.0,1.1076362201996542e-05,10.730174,-21.027542,W2185963961
49,2.6391280089134276e-21,0.0,0.04846938775510204,1.210361429207936e-05,4.7767034,7.9829025,W3128733580
1,1.070271729237687e-19,0.0,0.0,1.1076362201996542e-05,10.730225,-21.027575,W4211086830
1,-4.5036955758699827e-20,0.0,0.0,1.1076362201996542e-05,-11.398988,-7.576655,W2126777664
1,-1.2842791142769453e-19,0.0,0.0,1.1076362201996542e-05,10.730254,-21.027632,W2795501687
1,3.441507733046892e-20,0.0,0.0,1.1076362201996542e-05,-5.4754047,10.703184,W1579695396
5,2.901735523816753e-19,0.0,0.1,1.1805921446654092e-05,7.434718,2.8888204,W3167083555
1,-3.550172840570075e-20,0.0,0.0,1.1076362201996542e-05,2.9404047,27.700546,W2955133185
1,-1.2964711258306774e-19,0.0,0.0,1.1076362201996542e-05,16.868402,-8.759861,W2130181030
1,-1.6651644119765107e-19,0.0,0.0,1.1076362201996542e-05,-5.4788966,10.70319,W117055438
1,-1.3665001894556828e-19,0.0,0.0,1.1076362201996542e-05,-5.4765167,10.704151,W1574012187
1,2.761368891438858e-20,0.0,0.0,1.1076362201996542e-05,16.869146,-8.760248,W3082575052
1,-4.931761591393483e-20,0.0,0.0,1.1076362201996542e-05,2.940771,27.701044,W2099026421
1,9.066358294596643e-20,0.0,0.0,1.1076362201996542e-05,2.9407527,27.700788,W1989409903
2,-2.5609555526833613e-19,0.0,0.0,1.1294670288641737e-05,10.130131,6.415114,W2181616869
1,-9.046038545650147e-20,0.0,0.0,1.1076362201996542e-05,10.730228,-21.027811,W2038340833
1,-1.9202912364292758e-19,0.0,0.0,1.1076362201996542e-05,2.9407246,27.70123,W1263966349
2,-3.8695745104247395e-20,0.0,0.0,1.1261718124619822e-05,11.611837,9.577214,W3092412430
1,7.462286633985367e-20,0.0,0.0,1.1076362201996542e-05,-5.4757624,10.703152,W2399325370
1,-3.357196209591194e-20,0.0,0.0,1.1076362201996542e-05,16.148537,12.240309,W2899258285
87,3.9455515571188225e-20,0.0,0.008821170809943865,1.106139288479972e-05,6.6921277,1.7044133,W3199432283
1,-1.4029644086555978e-19,0.0,0.0,1.1083812048229378e-05,21.519924,6.5461125,W6746209591
3,-3.3668084350857376e-20,0.0,0.0,1.1310146167471823e-05,0.07634818,8.713032,W2122565800
1,-6.896790737819982e-20,0.0,0.0,1.1083812048229378e-05,24.748777,11.722589,W2105714645
1,4.2778733958093524e-20,0.0,0.0,1.1083812048229378e-05,21.679104,15.204601,W2805089815
3,-1.574555691679811e-19,0.0,0.0,1.1337070936923682e-05,-0.012469303,9.353112,W4288359828
1,-2.5102886515952577e-19,0.0,0.0,1.1083812048229378e-05,21.519962,6.545972,W2999034209
